id_subsistema;nom_subsistema;id_estado;nom_estado;nom_usina;id_ons;ceg;din_instante;val_geracao;val_geracaolimitada;val_disponibilidade;val_geracaoreferencia;val_geracaoreferenciafinal;cod_razaorestricao;cod_origemrestricao
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 15:30:00;222.873;;327.122;201.885;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 16:00:00;227.654;;328.5;138.198;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 16:30:00;262.42;;328.514;214.114;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 17:00:00;324.452;;329.935;238.307;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 17:30:00;344.036;;329.871;249.478;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 18:00:00;358.202;;329.645;306.626;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 18:30:00;366.605;;330.8;227.224;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 19:00:00;374.124;;329.934;283.35;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 19:30:00;358.09;;330.8;308.021;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 20:00:00;349.735;;332.17;299.02;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 20:30:00;386.501;;333.5;285.899;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 21:00:00;395.662;;331.321;345.36;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 21:30:00;414.108;;333.5;367.553;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 22:00:00;416.138;;333.5;386.134;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 22:30:00;418.168;;333.5;375.681;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 23:00:00;420.197;;333.5;392.043;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-01 23:30:00;422.227;;333.5;391.767;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 00:00:00;424.257;;331.236;379.85;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 00:30:00;419.416;;330.415;376.36;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 01:00:00;411.899;;331.2;357.763;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 01:30:00;398.266;;331.2;339.539;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 02:00:00;407.227;;331.2;349.719;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 02:30:00;414.996;;331.2;390.493;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 03:00:00;409.321;;331.2;353.165;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 03:30:00;394.88;;331.2;369.41;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 04:00:00;403.157;;331.2;346.787;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 04:30:00;352.961;;330.549;303.628;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 05:00:00;321.669;;331.2;303.395;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 05:30:00;319.306;;331.2;234.134;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 06:00:00;273.472;;329.223;219.489;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 06:30:00;273.702;;328.527;258.318;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 07:00:00;285.413;;331.047;207.591;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 07:30:00;210.673;;332.589;198.712;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 08:00:00;195.955;;333.5;182.23;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 08:30:00;191.658;;332.754;155.683;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 09:00:00;171.379;;333.5;122.776;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 09:30:00;157.577;;333.5;127.969;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 10:00:00;154.26;;333.5;130.106;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 10:30:00;152.77;;332.73;119.541;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 11:00:00;183.375;;333.28;179.978;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 11:30:00;148.564;;326.177;138.233;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 12:00:00;133.019;;325.005;90.355;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 12:30:00;155.084;;330.621;106.831;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 13:00:00;175.173;;330.39;150.056;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 13:30:00;122.206;;326.33;57.127;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 14:00:00;112.027;;320.261;55.451;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 14:30:00;175.635;;326.485;127.6;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 15:00:00;190.444;;331.2;139.678;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 15:30:00;170.39;;331.2;155.387;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 16:00:00;185.963;;325.504;198.641;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 16:30:00;183.869;;325.891;135.525;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 17:00:00;214.427;;329.452;224.356;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 17:30:00;309.299;;331.2;317.145;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 18:00:00;177.526;;330.66;126.693;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 18:30:00;218.142;;331.2;195.488;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 19:00:00;200.842;;331.2;117.537;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 19:30:00;182.231;;331.2;102.185;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 20:00:00;208.47;;331.793;153.165;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 20:30:00;252.015;;333.5;191.469;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 21:00:00;227.171;;333.5;136.752;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 21:30:00;256.864;;333.5;131.27;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 22:00:00;307.934;;332.869;274.412;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 22:30:00;305.115;;330.8;147.545;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 23:00:00;255.901;;332.798;166.547;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-02 23:30:00;255.776;;333.5;201.281;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 00:00:00;305.24;;333.5;284.329;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 00:30:00;301.614;;332.881;268.852;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 01:00:00;277.673;;333.5;258.892;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 01:30:00;228.646;;333.5;209.258;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 02:00:00;260.892;;333.5;205.535;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 02:30:00;273.957;;333.5;214.364;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 03:00:00;315.115;;333.5;248.575;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 03:30:00;349.662;;333.5;302.187;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 04:00:00;356.321;;333.5;329.78;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 04:30:00;335.848;;333.428;312.795;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 05:00:00;300.006;;332.538;239.007;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 05:30:00;273.739;;324.792;258.562;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 06:00:00;228.937;;333.434;186.755;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 06:30:00;204.969;;332.698;156.753;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 07:00:00;227.702;;331.555;203.219;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 07:30:00;200.067;;330.716;218.003;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 08:00:00;169.676;;329.125;154.941;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 08:30:00;215.214;;328.571;168.613;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 09:00:00;238.766;;327.539;184.706;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 09:30:00;236.032;;329.248;191.626;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 10:00:00;193.204;;330.8;128.033;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 10:30:00;189.505;;330.8;185.977;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 11:00:00;245.413;;330.663;221.97;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 11:30:00;249.828;;328.471;230.826;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 12:00:00;265.149;;330.73;211.849;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 12:30:00;296.862;;330.8;278.953;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 13:00:00;282.836;;330.8;299.439;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 13:30:00;257.699;;330.8;233.452;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 14:00:00;270.808;;330.8;234.596;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 14:30:00;290.161;;329.831;303.365;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 15:00:00;261.592;;330.8;276.936;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 15:30:00;268.726;;329.479;218.954;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 16:00:00;253.265;;332.77;265.054;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 16:30:00;234.19;;333.5;145.51;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 17:00:00;271.166;;333.5;190.677;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 17:30:00;316.516;;333.5;287.777;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 18:00:00;333.225;;333.5;309.644;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 18:30:00;339.771;;333.5;314.664;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 19:00:00;229.856;;333.5;211.467;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 19:30:00;209.133;;333.5;181.746;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 20:00:00;182.573;;314.222;155.416;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 20:30:00;112.162;;243.632;79.588;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 21:00:00;237.067;;314.782;85.673;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 21:30:00;227.751;;328.1;233.234;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 22:00:00;240.639;;328.1;148.045;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 22:30:00;267.219;;327.995;234.05;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 23:00:00;262.893;;327.068;219.207;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-03 23:30:00;261.037;;326.494;268.721;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 00:00:00;264.834;;328.1;207.999;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 00:30:00;266.289;;324.793;277.31;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 01:00:00;243.014;;325.961;183.378;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 01:30:00;236.223;;328.1;205.653;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 02:00:00;254.225;;328.1;227.228;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 02:30:00;217.918;;328.1;162.758;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 03:00:00;197.947;;328.1;152.917;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 03:30:00;160.792;;328.1;111.899;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 04:00:00;118.208;;299.626;102.643;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 04:30:00;79.409;;289.598;68.192;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 05:00:00;113.145;;318.017;77.712;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 05:30:00;83.834;;220.458;77.595;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 06:00:00;88.815;;178.852;80.436;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 06:30:00;174.166;;251.58;82.642;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 07:00:00;106.112;;288.524;55.496;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 07:30:00;56.738;;305.468;22.848;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 08:00:00;39.423;;215.859;38.336;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 08:30:00;41.424;;182.667;39.325;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 09:00:00;28.936;;32.991;32.909;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 09:30:00;29.679;;35.741;34.691;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 10:00:00;30.354;;53.566;6.037;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 10:30:00;27.827;;48.773;35.274;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 11:00:00;38.703;;222.953;38.691;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 11:30:00;67.687;;289.95;63.983;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 12:00:00;78.687;;295.603;51.359;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 12:30:00;126.507;;296.652;92.884;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 13:00:00;163.414;;303.538;180.692;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 13:30:00;110.522;;304.005;106.056;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 14:00:00;115.676;;319.042;81.765;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 14:30:00;140.171;;328.9;32.673;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 15:00:00;161.897;;328.9;138.644;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 15:30:00;174.48;;328.883;156.455;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 16:00:00;149.793;;330.122;91.754;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 16:30:00;117.862;;329.234;57.304;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 17:00:00;156.875;;328.5;127.224;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 17:30:00;168.58;;328.5;165.371;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 18:00:00;194.045;;326.246;144.83;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 18:30:00;224.939;;327.744;210.317;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 19:00:00;189.906;;328.5;88.501;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 19:30:00;193.807;;328.5;140.326;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 20:00:00;190.427;;332.436;193.301;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 20:30:00;202.08;;333.5;125.223;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 21:00:00;168.684;;333.5;179.352;;;
N;NORTE;MA;MARANHAO;CONJ. PAULINO NEVES;CJU_MAPLN;-;2022-02-04 21:30:00;164.24;;332.213;173.796;;;
